,price,bedrooms,bathrooms,floors,waterfront,view,city,country,sqft_total
1111,625000.0,4.0,2.0,2.0,0,0,Woodinville,USA,5260.0
1112,150000.0,3.0,1.0,1.0,0,0,Carnation,USA,2020.0
1113,389999.0,3.0,2.0,2.0,0,0,Issaquah,USA,2890.0
1114,285000.0,3.0,2.0,2.0,0,0,Seattle,USA,4760.0
1115,744000.0,4.0,3.0,2.0,0,0,Sammamish,USA,5660.0
1116,700000.0,4.0,2.0,2.0,0,0,Redmond,USA,6020.0
1117,318989.0,4.0,2.0,1.0,0,0,Federal Way,USA,4000.0
1118,556000.0,3.0,2.0,2.0,0,0,Kirkland,USA,4040.0
1119,275000.0,3.0,2.0,2.0,0,0,Maple Valley,USA,4060.0
1120,430000.0,3.0,3.0,2.0,0,0,Shoreline,USA,5100.0
1121,300000.0,2.0,1.0,1.0,0,0,Seattle,USA,1940.0
1122,396450.0,3.0,2.0,1.0,0,0,Issaquah,USA,3080.0
1123,225000.0,2.0,1.0,1.0,0,0,Redmond,USA,2792.0
1124,700000.0,4.0,3.0,2.0,0,0,Seattle,USA,5560.0
1125,260000.0,5.5,2.0,1.0,0,0,Auburn,USA,4440.0
1126,655000.0,4.0,4.0,2.0,0,3,Kirkland,USA,4700.0
1127,1154353.57142825,3.0,2.0,2.0,0,0,Bellevue,USA,5520.0
1128,1154353.57142825,3.0,2.0,2.0,0,0,Kirkland,USA,8720.0
1129,413800.0,3.0,2.0,1.0,0,0,Redmond,USA,2880.0
1130,950000.0,5.0,4.0,2.0,0,2,Issaquah,USA,8720.0
1131,334990.0,4.0,2.0,2.0,0,0,Seattle,USA,4440.0
1132,1154353.57142825,5.0,5.0,2.0,0,2,Kirkland,USA,8720.0
1133,1030000.0,3.0,4.0,2.0,0,3,Kirkland,USA,7760.0
1134,1130000.0,4.0,3.0,1.0,0,1,Kirkland,USA,7620.0
1135,556000.0,3.0,3.0,2.0,0,0,Issaquah,USA,3920.0
1136,360000.0,3.0,2.0,3.0,0,0,Seattle,USA,3060.0
1137,480000.0,4.0,2.0,2.0,0,0,Kent,USA,6500.0
1138,324000.0,3.0,2.0,2.0,0,0,Renton,USA,3500.0
1139,1050000.0,4.0,3.0,2.0,0,0,Kirkland,USA,6880.0
1140,275000.0,1.5,1.0,1.0,0,0,Enumclaw,USA,2340.0
1141,180000.0,3.0,1.0,1.0,0,0,Covington,USA,1740.0
1142,749000.0,4.0,2.0,2.0,0,0,Sammamish,USA,5860.0
1143,1154353.57142825,3.0,2.0,1.0,0,2,Bellevue,USA,6320.0
1144,373500.0,2.0,1.0,1.0,0,0,Seattle,USA,1600.0
1145,770000.0,4.0,2.0,2.0,0,0,Bellevue,USA,4700.0
1146,356000.0,2.0,2.0,1.0,0,0,Woodinville,USA,2120.0
1147,625000.0,3.0,2.0,1.0,0,0,Redmond,USA,4120.0
1148,494400.0,2.0,2.0,1.0,0,0,Seattle,USA,3120.0
1149,585000.0,4.0,2.0,1.0,0,3,Renton,USA,6000.0
1150,926300.0,3.0,2.0,2.0,0,0,Seattle,USA,3320.0
1151,600000.0,3.0,2.0,1.0,0,0,Seattle,USA,3300.0
1152,430000.0,4.0,3.0,2.0,0,0,Kent,USA,6440.0
1153,307000.0,3.0,2.0,1.0,0,0,Duvall,USA,4640.0
1154,604700.0,4.0,3.0,1.0,0,3,Des Moines,USA,5500.0
1155,219900.0,3.0,1.0,1.0,0,0,Seattle,USA,1820.0
1156,270000.0,2.0,2.0,2.0,0,0,Seattle,USA,1680.0
1157,432000.0,3.0,2.0,2.0,0,0,Seattle,USA,2940.0
1158,300000.0,5.5,2.0,1.0,0,0,Renton,USA,4080.0
1159,361000.0,3.0,1.0,2.0,0,4,Des Moines,USA,2200.0
1160,249950.0,2.0,1.0,1.0,0,0,Burien,USA,1880.0
1161,320000.0,3.0,2.0,1.0,0,0,North Bend,USA,2220.0
1162,305000.0,4.0,2.0,2.0,0,0,Seattle,USA,4400.0
1163,503000.0,2.0,2.0,1.0,1,4,Federal Way,USA,5720.0
1164,235750.0,2.0,1.0,1.0,0,0,Seattle,USA,1480.0
1165,657000.0,4.0,2.0,1.0,0,2,Seattle,USA,5480.0
1166,385000.0,3.0,1.0,1.0,0,0,Bellevue,USA,2500.0
1167,389950.0,4.0,2.0,2.0,0,0,Federal Way,USA,6280.0
1168,150000.0,2.0,1.0,1.0,0,0,Seattle,USA,1640.0
1169,254500.0,4.0,3.0,2.0,0,0,Auburn,USA,5140.0
1170,555000.0,4.0,2.0,1.0,0,0,Bellevue,USA,4700.0
1171,1075000.0,4.0,3.0,1.0,0,4,Bellevue,USA,7200.0
1172,245000.0,4.0,2.0,1.0,0,0,Federal Way,USA,3160.0
1173,319950.0,2.0,1.0,1.0,0,2,Seattle,USA,2140.0
1174,337000.0,3.0,1.0,1.0,0,0,Seattle,USA,2140.0
1175,492000.0,4.0,2.0,2.0,0,0,Seattle,USA,3280.0
1176,1154353.57142825,3.0,3.0,2.0,0,3,Kirkland,USA,5780.0
1177,348580.0,3.0,1.0,1.0,0,0,Kirkland,USA,2440.0
1178,180000.0,2.0,1.0,1.0,0,0,Renton,USA,2800.0
1179,400000.0,3.0,1.0,1.0,0,0,Seattle,USA,2080.0
1180,295000.0,4.0,2.0,1.0,0,0,North Bend,USA,1960.0
1181,910000.0,4.0,3.0,2.0,0,0,Redmond,USA,6680.0
1182,1150000.0,5.5,4.0,2.0,0,0,Issaquah,USA,8720.0
1183,431500.0,3.0,4.0,2.0,0,0,Seattle,USA,3800.0
1184,180000.0,4.0,2.0,1.0,0,0,SeaTac,USA,3480.0
1185,677000.0,3.0,2.0,1.0,0,0,Seattle,USA,4000.0
1186,1154353.57142825,3.0,2.0,1.0,0,0,Seattle,USA,3220.0
1187,635700.0,4.0,2.0,1.0,0,0,Sammamish,USA,6480.0
1188,482000.0,5.0,2.0,1.0,0,0,Woodinville,USA,4460.0
1189,168000.0,2.0,2.0,2.0,0,0,Seattle,USA,2320.0
1190,805000.0,4.0,3.0,1.0,0,0,Seattle,USA,4820.0
1191,398000.0,2.0,1.0,2.0,0,0,Black Diamond,USA,1180.0
1192,665000.0,4.0,2.0,2.0,0,0,Newcastle,USA,5200.0
1193,592500.0,4.0,3.0,1.0,0,0,Redmond,USA,4340.0
1194,940000.0,4.0,3.0,2.0,0,0,Seattle,USA,4160.0
1195,655000.0,4.0,2.0,2.0,0,0,Sammamish,USA,5720.0
1196,622500.0,4.0,2.0,2.0,0,0,Snoqualmie,USA,5960.0
1197,380000.0,2.0,2.0,2.0,0,0,Seattle,USA,2460.0
1198,648360.0,4.0,2.0,1.0,0,1,Kirkland,USA,4520.0
1199,432000.0,3.0,3.0,1.0,0,0,Redmond,USA,4400.0
1200,1050000.0,4.0,2.0,2.0,0,0,Bellevue,USA,6060.0
1201,353250.0,2.0,1.0,2.0,0,0,Seattle,USA,2120.0
1202,1000000.0,4.0,3.0,2.0,0,0,Sammamish,USA,8520.0
1203,320000.0,3.0,2.0,2.0,0,0,Seattle,USA,1996.0
1204,349900.0,4.0,2.0,2.0,0,0,Federal Way,USA,4104.0
1205,330000.0,4.0,4.0,2.0,0,0,Kent,USA,6300.0
1206,408000.0,3.0,2.0,1.0,0,0,SeaTac,USA,3900.0
1207,321000.0,3.0,2.0,3.0,0,0,Seattle,USA,2694.0
1208,1051000.0,4.0,4.0,2.0,0,0,Issaquah,USA,7720.0
1209,1154353.57142825,4.0,6.0,2.0,0,0,Bellevue,USA,8720.0
1210,359000.0,3.0,2.0,3.0,0,0,Seattle,USA,2720.0
1211,300000.0,5.0,2.0,2.0,0,0,Seattle,USA,5520.0
1212,380000.0,5.0,4.0,2.0,0,0,Seattle,USA,4840.0
1213,660000.0,3.0,2.0,2.0,0,0,Redmond,USA,4900.0
1214,355000.0,3.0,2.0,3.0,0,0,Seattle,USA,2560.0
1215,259000.0,3.0,2.0,2.0,0,0,Auburn,USA,3100.0
1216,353000.0,1.5,1.0,2.0,0,0,Seattle,USA,1100.0
1217,430000.0,2.0,2.0,2.0,0,0,Seattle,USA,3040.0
1218,460000.0,3.0,1.0,2.0,0,0,Seattle,USA,3340.0
1219,80000.0,1.5,1.0,1.0,0,0,Carnation,USA,860.0
1220,782000.0,4.0,2.0,2.0,0,0,Bellevue,USA,4760.0
1221,218000.0,3.0,1.0,1.0,0,0,Enumclaw,USA,1920.0
1222,325000.0,3.0,1.0,1.0,0,2,Seattle,USA,3840.0
1223,980000.0,4.0,3.0,1.0,0,3,Seattle,USA,7360.0
1224,902000.0,4.0,2.0,1.0,0,0,Bellevue,USA,5060.0
1225,556000.0,5.0,2.0,2.0,0,0,Federal Way,USA,7680.0
1226,662990.0,3.0,2.0,2.0,0,0,Seattle,USA,2480.0
1227,225000.0,2.0,1.0,2.0,0,0,Ravensdale,USA,2600.0
1228,439950.0,4.0,2.0,2.0,0,0,Renton,USA,4760.0
1229,175000.0,2.0,1.0,1.0,0,0,Auburn,USA,2600.0
1230,306000.0,2.0,1.0,1.0,0,0,Woodinville,USA,1560.0
1231,235000.0,4.0,2.0,1.0,0,0,Kent,USA,3620.0
1232,399500.0,3.0,2.0,2.0,0,0,North Bend,USA,4840.0
1233,478000.0,3.0,1.0,2.0,0,0,Seattle,USA,2560.0
1234,515000.0,2.0,1.0,1.0,0,0,Seattle,USA,3360.0
1235,550000.0,3.0,2.0,2.0,0,0,Renton,USA,5020.0
1236,149000.0,3.0,1.0,1.0,0,0,Seattle,USA,3400.0
1237,526000.0,3.0,2.0,1.0,0,0,Seattle,USA,3360.0
1238,527550.0,1.5,1.0,1.0,0,0,Snoqualmie,USA,1640.0
1239,1050000.0,3.0,4.0,2.0,0,0,Redmond,USA,8720.0
1240,625000.0,3.0,2.0,1.0,0,0,Sammamish,USA,5200.0
1241,950000.0,5.0,3.0,2.0,0,0,Bellevue,USA,6800.0
1242,377691.0,5.0,2.0,1.0,0,0,Shoreline,USA,4240.0
1243,648475.0,4.0,3.0,1.0,0,0,Seattle,USA,4500.0
1244,383000.0,3.0,1.0,1.0,0,0,Seattle,USA,3600.0
1245,535000.0,3.0,2.0,2.0,0,0,Redmond,USA,4420.0
1246,449950.0,3.0,2.0,2.0,0,0,Seattle,USA,3120.0
1247,465425.0,4.0,3.0,1.0,0,0,Woodinville,USA,4860.0
1248,675000.0,4.0,2.0,2.0,0,0,Sammamish,USA,5120.0
1249,599000.0,3.0,3.0,2.0,0,0,Seattle,USA,3920.0
1250,416000.0,3.0,2.0,1.0,0,0,Redmond,USA,2220.0
1251,595000.0,2.0,2.0,1.0,0,0,Seattle,USA,2060.0
1252,200000.0,4.0,1.0,1.0,0,0,Renton,USA,2700.0
1253,402000.0,3.0,2.0,2.0,0,0,Issaquah,USA,3080.0
1254,433000.0,4.0,2.0,1.0,0,0,Bellevue,USA,3660.0
1255,275000.0,4.0,2.0,2.0,0,0,Federal Way,USA,3860.0
1256,410000.0,3.0,2.0,2.0,0,0,Kirkland,USA,3300.0
1257,554820.0,4.0,2.0,1.0,0,2,Burien,USA,7020.0
1258,1154353.57142825,4.0,3.0,1.0,0,3,Seattle,USA,6740.0
1259,735000.0,3.0,2.0,2.0,0,0,Redmond,USA,4780.0
1260,607000.0,3.0,1.0,1.0,0,0,Bellevue,USA,2460.0
1261,549900.0,4.0,3.0,2.0,0,0,Auburn,USA,5660.0
1262,258000.0,3.0,2.0,1.0,0,0,Maple Valley,USA,3240.0
1263,661254.0,4.0,4.0,2.0,0,0,Seattle,USA,4580.0
1264,945000.0,4.0,2.0,1.0,0,0,Clyde Hill,USA,5680.0
1265,799950.0,4.0,4.0,2.0,0,0,Auburn,USA,8440.0
1266,132500.0,3.0,1.0,1.0,0,0,Auburn,USA,2160.0
1267,467100.0,3.0,2.0,1.0,0,0,Redmond,USA,3240.0
1268,1154353.57142825,4.0,4.0,2.0,0,3,Mercer Island,USA,8720.0
1269,641000.0,3.0,2.0,1.0,0,0,Seattle,USA,3240.0
1270,350000.0,3.0,1.0,1.0,0,0,Shoreline,USA,2020.0
1271,335000.0,4.0,2.0,1.0,0,0,Renton,USA,3500.0
1272,900000.0,3.0,4.0,2.0,0,3,Auburn,USA,8160.0
1273,440000.0,4.0,2.0,1.0,0,0,Issaquah,USA,5120.0
1274,464600.0,3.0,2.0,2.0,0,0,Seattle,USA,2240.0
1275,1154353.57142825,4.0,4.0,2.0,0,0,Redmond,USA,8720.0
1276,300000.0,2.0,1.0,1.0,0,2,Seattle,USA,2680.0
1277,670500.0,4.0,2.0,1.0,0,0,Seattle,USA,3180.0
1278,552000.0,3.0,1.0,1.0,0,0,Seattle,USA,2860.0
1279,244000.0,4.0,1.0,1.0,0,0,Seattle,USA,2900.0
1280,788600.0,4.0,3.0,2.0,0,0,Redmond,USA,7000.0
1281,445000.0,3.0,2.0,1.0,0,0,Renton,USA,3260.0
1282,530000.0,4.0,2.0,1.0,0,0,Seattle,USA,3628.0
1283,90000.0,2.0,1.0,1.0,0,0,Seattle,USA,1160.0
1284,585000.0,3.0,2.0,2.0,0,0,Seattle,USA,3340.0
1285,498000.0,2.0,2.0,1.0,0,0,Kirkland,USA,2280.0
1286,379000.0,2.0,1.0,1.0,0,2,Seattle,USA,1600.0
1287,462000.0,3.0,2.0,1.0,0,0,Seattle,USA,2600.0
1288,388000.0,4.0,2.0,2.0,0,0,Renton,USA,4880.0
1289,255000.0,3.0,2.0,2.0,0,0,Kent,USA,2980.0
1290,665000.0,3.0,3.0,1.0,0,0,Bellevue,USA,3600.0
1291,550000.0,3.0,2.0,1.0,0,0,Bellevue,USA,3660.0
1292,606000.0,3.0,1.0,1.0,0,0,Seattle,USA,3000.0
1293,334000.0,4.0,2.0,1.0,0,2,Seattle,USA,4420.0
1294,360000.0,3.0,2.0,3.0,0,0,Seattle,USA,2540.0
1295,235000.0,2.0,1.0,2.0,0,0,Seattle,USA,2280.0
1296,580000.0,3.0,2.0,3.0,0,4,Seattle,USA,3240.0
1297,355000.0,3.0,2.0,3.0,0,0,Seattle,USA,2440.0
1298,375000.0,2.0,2.0,2.0,0,0,Seattle,USA,1500.0
1299,372000.0,4.0,2.0,1.0,0,0,North Bend,USA,3920.0
1300,479000.0,3.0,1.0,2.0,0,0,Seattle,USA,2740.0
1301,1154353.57142825,5.0,4.0,3.0,1,4,Sammamish,USA,8720.0
1302,1154353.57142825,4.0,4.0,2.0,0,0,Carnation,USA,8720.0
1303,501000.0,2.0,1.0,1.0,0,0,Seattle,USA,2020.0
1304,245000.0,3.0,2.0,1.0,0,0,Maple Valley,USA,2520.0
1305,496700.0,3.0,2.0,2.0,0,0,Issaquah,USA,3480.0
1306,347000.0,4.0,2.0,2.0,0,0,Auburn,USA,5340.0
1307,199000.0,2.0,1.0,1.0,0,0,Renton,USA,1440.0
1308,440500.0,3.0,2.0,2.0,0,0,Snoqualmie,USA,4920.0
1309,820000.0,4.0,2.0,2.0,0,0,Sammamish,USA,7340.0
1310,325000.0,4.0,4.0,2.0,0,3,SeaTac,USA,5260.0
1311,195000.0,3.0,2.0,1.0,0,0,Enumclaw,USA,3140.0
1312,675000.0,3.0,3.0,1.0,0,0,Redmond,USA,5960.0
1313,295000.0,3.0,2.0,2.0,0,0,Maple Valley,USA,3120.0
1314,355300.0,3.0,2.0,1.0,0,0,Shoreline,USA,3240.0
1315,276000.0,3.0,1.0,1.0,0,0,Seattle,USA,2280.0
1316,460000.0,2.0,2.0,1.0,0,0,Duvall,USA,5460.0
1317,880000.0,3.0,2.0,1.0,0,0,Woodinville,USA,4260.0
1318,370000.0,3.0,2.0,2.0,0,0,Shoreline,USA,3560.0
1319,346000.0,4.0,2.0,2.0,0,0,Renton,USA,4200.0
1320,172500.0,3.0,1.0,1.0,0,0,Auburn,USA,2280.0
1321,379950.0,3.0,2.0,1.0,0,0,Kenmore,USA,3380.0
1322,468000.0,2.0,1.0,1.0,0,0,Seattle,USA,2320.0
1323,477000.0,4.0,3.0,2.0,0,0,Seattle,USA,3440.0
1324,529000.0,3.0,1.0,2.0,0,0,Seattle,USA,2420.0
1325,312000.0,3.0,2.0,3.0,0,0,Seattle,USA,2510.0
1326,326100.0,2.0,1.0,1.0,0,0,Seattle,USA,1760.0
1327,360000.0,3.0,1.0,2.0,0,0,Seattle,USA,2100.0
1328,438000.0,3.0,2.0,1.0,0,0,Kenmore,USA,3300.0
1329,360000.0,3.0,1.0,1.0,0,0,Shoreline,USA,3140.0
1330,1050000.0,4.0,2.0,1.0,0,3,Seattle,USA,5840.0
1331,688000.0,4.0,3.0,2.0,0,3,Seattle,USA,6000.0
1332,585000.0,3.0,2.0,1.0,0,0,Issaquah,USA,3700.0
1333,265000.0,3.0,2.0,1.0,0,0,Kent,USA,2880.0
1334,375000.0,3.0,2.0,1.0,0,0,Kirkland,USA,2880.0
1335,326500.0,3.0,1.0,2.0,0,0,Woodinville,USA,3620.0
1336,160000.0,2.0,1.0,1.0,0,0,Seattle,USA,2360.0
1337,1154353.57142825,4.0,4.0,2.0,0,0,Seattle,USA,6140.0
1338,735000.0,5.0,3.0,2.0,0,0,Sammamish,USA,6780.0
1339,400000.0,2.0,1.0,1.0,0,0,Seattle,USA,2940.0
1340,800000.0,4.0,2.0,1.0,0,0,Kirkland,USA,5360.0
1341,949880.0,4.0,2.0,2.0,0,0,Bellevue,USA,4580.0
1342,405000.0,3.0,2.0,1.0,0,0,Shoreline,USA,3960.0
1343,399000.0,4.0,2.0,2.0,0,0,Renton,USA,5740.0
1344,730001.0,3.0,2.0,1.0,0,0,Seattle,USA,3680.0
1345,1154353.57142825,4.0,3.0,2.0,0,3,Mercer Island,USA,8120.0
1346,260000.0,3.0,2.0,1.0,0,0,Pacific,USA,3260.0
1347,751750.0,2.0,2.0,2.0,0,0,Seattle,USA,3760.0
1348,325000.0,3.0,2.0,1.0,0,0,Kent,USA,3560.0
1349,344950.0,4.0,2.0,1.0,0,0,Kent,USA,4660.0
1350,457500.0,3.0,2.0,1.0,0,0,Seattle,USA,3680.0
1351,389000.0,5.0,2.0,1.0,0,0,Kenmore,USA,4660.0
1352,515000.0,4.0,2.0,2.0,0,0,Renton,USA,6400.0
1353,732000.0,3.0,2.0,2.0,0,4,Seattle,USA,4660.0
1354,415000.0,3.0,2.0,1.0,0,0,Shoreline,USA,3900.0
1355,1154353.57142825,4.0,4.0,2.0,0,3,Seattle,USA,6160.0
1356,535000.0,2.0,1.0,1.0,0,0,Seattle,USA,2080.0
1357,540000.0,4.0,4.0,2.0,0,0,Seattle,USA,3920.0
1358,525000.0,5.0,3.0,2.0,0,0,Seattle,USA,5500.0
1359,570000.0,3.0,2.0,1.0,0,0,Woodinville,USA,3860.0
1360,569950.0,5.0,4.0,2.0,0,0,Federal Way,USA,8720.0
1361,283200.0,4.0,2.0,2.0,0,0,Kent,USA,3964.0
1362,1100000.0,3.0,3.0,2.0,0,0,Seattle,USA,5280.0
1363,830000.0,4.0,2.0,1.0,0,0,Redmond,USA,3700.0
1364,495000.0,4.0,2.0,1.0,0,0,Bellevue,USA,3880.0
1365,292050.0,5.0,3.0,1.0,0,0,Tukwila,USA,5680.0
1366,415000.0,5.0,2.0,1.0,0,0,Kirkland,USA,3800.0
1367,295832.0,5.0,1.0,1.0,0,0,Des Moines,USA,2820.0
1368,450000.0,4.0,2.0,2.0,0,0,Duvall,USA,5040.0
1369,1154353.57142825,4.0,4.0,2.0,0,0,Mercer Island,USA,6320.0
1370,857000.0,4.0,3.0,2.0,0,0,Kirkland,USA,7440.0
1371,499950.0,3.0,4.0,2.0,0,0,Seattle,USA,3640.0
1372,465000.0,3.0,2.0,1.0,0,0,Kirkland,USA,3120.0
1373,329000.0,3.0,1.0,1.0,0,0,Seattle,USA,3200.0
1374,475000.0,3.0,2.0,1.0,0,0,Redmond,USA,2460.0
1375,255000.0,3.0,1.0,1.0,0,0,Shoreline,USA,1920.0
1376,435000.0,3.0,1.0,2.0,0,2,Seattle,USA,2540.0
1377,685000.0,3.0,2.0,2.0,0,0,Bellevue,USA,5620.0
1378,715000.0,2.0,2.0,1.0,0,0,Redmond,USA,4320.0
1379,780000.0,3.0,3.0,2.0,0,0,Seattle,USA,5040.0
1380,345000.0,2.0,2.0,2.0,0,0,Seattle,USA,2360.0
1381,355000.0,4.0,2.0,2.0,0,0,Renton,USA,3620.0
1382,282000.0,3.0,2.0,1.0,0,0,Kent,USA,3360.0
1383,244000.0,3.0,1.0,1.0,0,0,Burien,USA,1820.0
1384,967500.0,3.0,4.0,2.0,0,2,Seattle,USA,6500.0
1385,375000.0,3.0,2.0,1.0,0,0,Seattle,USA,4000.0
1386,1154353.57142825,3.0,3.0,2.0,0,4,Seattle,USA,7580.0
1387,527500.0,3.0,2.0,1.0,0,0,Issaquah,USA,4620.0
1388,994000.0,3.0,2.0,2.0,0,2,Seattle,USA,5020.0
1389,313000.0,3.0,2.0,1.0,0,0,Shoreline,USA,2640.0
1390,587000.0,3.0,2.0,2.0,0,0,Redmond,USA,4740.0
1391,304000.0,3.0,1.0,1.0,0,0,Kirkland,USA,1800.0
1392,675000.0,3.0,2.0,2.0,0,1,Seattle,USA,5080.0
1393,305000.0,4.0,1.0,1.0,0,0,Renton,USA,4200.0
1394,280000.0,3.0,1.0,1.0,0,0,Seattle,USA,2400.0
1395,960000.0,5.0,4.0,2.0,0,0,Sammamish,USA,7440.0
1396,500000.0,3.0,2.0,2.0,0,0,Issaquah,USA,3520.0
1397,274950.0,3.0,2.0,1.0,0,0,Covington,USA,3340.0
1398,455600.0,3.0,2.0,2.0,0,0,Snoqualmie,USA,4840.0
1399,970000.0,5.0,3.0,2.0,0,0,Mercer Island,USA,6960.0
1400,312900.0,4.0,2.0,2.0,0,0,Maple Valley,USA,3260.0
1401,535000.0,4.0,2.0,2.0,0,0,Seattle,USA,4680.0
1402,427000.0,2.0,1.0,1.0,0,0,Seattle,USA,1840.0
1403,405000.0,2.0,1.0,1.0,0,0,Seattle,USA,1820.0
1404,480000.0,3.0,1.0,1.0,0,2,Seattle,USA,2300.0
1405,725000.0,3.0,2.0,2.0,0,2,Seattle,USA,5000.0
1406,293000.0,4.0,2.0,1.0,0,2,Auburn,USA,6500.0
1407,268000.0,4.0,2.0,1.0,0,0,Burien,USA,3860.0
1408,475000.0,4.0,4.0,2.0,0,0,Vashon,USA,6800.0
1409,488000.0,3.0,2.0,3.0,0,0,Seattle,USA,3180.0
1410,760000.0,4.0,2.0,2.0,0,0,Redmond,USA,6660.0
1411,1154353.57142825,5.0,4.0,2.0,0,0,Kirkland,USA,8720.0
1412,754950.0,3.0,2.0,2.0,0,0,Kirkland,USA,5220.0
1413,263900.0,3.0,2.0,2.0,0,0,Des Moines,USA,3316.0
1414,460000.0,3.0,4.0,2.0,0,0,Seattle,USA,3200.0
1415,399950.0,3.0,3.0,3.0,0,0,Seattle,USA,2592.0
1416,370000.0,2.0,2.0,2.0,0,0,Seattle,USA,2560.0
1417,1149000.0,4.0,3.0,2.0,0,4,Snoqualmie,USA,8720.0
1418,450800.0,4.0,3.0,2.0,0,0,Renton,USA,5020.0
1419,627000.0,3.0,4.0,2.0,0,0,Issaquah,USA,5420.0
1420,495000.0,3.0,2.0,3.0,0,0,Seattle,USA,3500.0
1421,310000.0,3.0,1.0,2.0,0,0,Kenmore,USA,2860.0
1422,550000.0,4.0,1.0,1.0,0,0,Redmond,USA,3320.0
1423,215000.0,2.0,1.0,1.0,0,0,Burien,USA,2640.0
1424,799000.0,4.0,3.0,2.0,0,0,Redmond,USA,5160.0
1425,630000.0,4.0,2.0,2.0,0,0,Woodinville,USA,5480.0
1426,267000.0,3.0,2.0,2.0,0,0,Federal Way,USA,4990.0
1427,900000.0,5.5,3.0,2.0,0,0,Mercer Island,USA,4600.0
1428,365000.0,3.0,2.0,1.0,0,0,Kenmore,USA,2600.0
1429,544500.0,4.0,2.0,1.0,0,0,Issaquah,USA,4460.0
1430,599000.0,4.0,3.0,1.0,0,0,Seattle,USA,4040.0
1431,815000.0,4.0,2.0,2.0,0,0,Seattle,USA,4000.0
1432,254000.0,2.0,1.0,1.0,0,0,Shoreline,USA,2120.0
1433,740000.0,2.0,2.0,1.0,0,0,Seattle,USA,4160.0
1434,225000.0,3.0,2.0,1.0,0,0,Auburn,USA,4060.0
1435,925000.0,3.0,2.0,2.0,0,0,Seattle,USA,5380.0
1436,1154353.57142825,4.0,2.0,1.0,0,0,Seattle,USA,6480.0
1437,537000.0,3.0,2.0,2.0,0,0,Kirkland,USA,3100.0
1438,335000.0,4.0,2.0,1.0,0,0,Seattle,USA,2960.0
1439,840000.0,4.0,3.0,2.0,0,0,Seattle,USA,6080.0
1440,224000.0,3.0,2.0,1.0,0,0,Auburn,USA,3120.0
1441,395000.0,3.0,2.0,2.0,0,0,Renton,USA,4500.0
1442,450000.0,3.0,1.0,1.0,0,0,Seattle,USA,2200.0
1443,681000.0,3.0,1.0,2.0,0,0,Seattle,USA,3400.0
1444,898000.0,5.0,2.0,1.0,0,0,Bellevue,USA,5360.0
1445,370000.0,3.0,1.0,1.0,0,0,Seattle,USA,1600.0
1446,429000.0,2.0,2.0,1.0,0,0,Redmond,USA,2700.0
1447,150000.0,3.0,1.0,2.0,0,0,Seattle,USA,1640.0
1448,555000.0,3.0,2.0,2.0,0,0,Bothell,USA,6320.0
1449,326000.0,3.0,3.0,1.0,0,0,Renton,USA,3440.0
1450,225000.0,3.0,2.0,2.0,0,0,Auburn,USA,3360.0
1451,245100.0,3.0,2.0,1.0,0,0,Auburn,USA,2600.0
1452,665000.0,3.0,2.0,2.0,0,0,Sammamish,USA,4380.0
1453,535000.0,3.0,2.0,2.0,0,0,Issaquah,USA,3440.0
1454,305000.0,3.0,1.0,1.0,0,0,Woodinville,USA,2320.0
1455,999000.0,5.5,4.0,1.0,0,0,Bellevue,USA,6300.0
1456,215000.0,3.0,2.0,1.0,0,0,Pacific,USA,2420.0
1457,432500.0,3.0,2.0,1.0,0,0,Seattle,USA,3960.0
1458,655000.0,4.0,2.0,2.0,0,0,Sammamish,USA,5980.0
1459,266200.0,3.0,2.0,1.0,0,0,Renton,USA,2860.0
1460,244615.0,3.0,2.0,2.0,0,0,Kent,USA,4120.0
1461,460000.0,4.0,3.0,2.0,0,0,Kent,USA,4460.0
1462,370000.0,4.0,2.0,2.0,0,0,Federal Way,USA,6180.0
1463,465000.0,5.5,3.0,1.0,0,3,Federal Way,USA,8500.0
1464,1154353.57142825,3.0,2.0,1.0,1,4,Seattle,USA,3940.0
1465,189000.0,2.0,2.0,1.0,0,0,Auburn,USA,3400.0
1466,820000.0,3.0,2.0,2.0,0,2,Seattle,USA,5020.0
1467,968000.0,5.5,3.0,1.0,0,4,Sammamish,USA,7220.0
1468,1154353.57142825,4.0,3.0,2.0,0,3,Seattle,USA,5960.0
1469,438750.0,3.0,2.0,1.0,0,0,Seattle,USA,3220.0
1470,1154353.57142825,4.0,3.0,2.0,0,2,Seattle,USA,7300.0
1471,600000.0,4.0,2.0,1.0,0,0,Kirkland,USA,5020.0
1472,589000.0,3.0,1.0,2.0,0,0,Seattle,USA,2220.0
1473,590000.0,3.0,2.0,2.0,0,0,Seattle,USA,3300.0
1474,479900.0,3.0,2.0,1.0,0,0,Kent,USA,3960.0
1475,210000.0,2.0,2.0,2.0,0,0,Seattle,USA,1760.0
1476,745000.0,3.0,2.0,1.0,0,0,Beaux Arts Village,USA,2980.0
1477,840500.0,3.0,2.0,2.0,0,0,Seattle,USA,5040.0
1478,420000.0,3.0,2.0,1.0,0,0,Redmond,USA,3640.0
1479,565000.0,5.5,4.0,1.0,0,0,Seattle,USA,8280.0
1480,840000.0,4.0,2.0,2.0,0,0,Sammamish,USA,6840.0
1481,681716.0,4.0,2.0,2.0,0,0,Renton,USA,6300.0
